is_control,user_id,premium_signup_date,premium_cancellation_date
true,2926114,2020-01-20 18:30:32,2020-01-20 18:40:46
true,2822339,,
true,2832064,2020-01-12 19:54:58,
true,2917682,,
true,2929238,2020-01-20 22:38:14,
true,2851526,,
true,2865551,2020-01-15 21:23:31,
true,2863720,,
true,2847864,,
true,2895898,2020-01-17 19:49:52,
true,2849560,,
true,2817348,2020-01-11 21:20:57,
true,2788328,,
true,2884935,,
true,2835327,,
true,2820471,,
true,2815381,,
false,2789487,2020-01-09 21:03:26,
true,2828156,2020-01-12 15:48:00,
true,2900505,2020-01-18 11:07:55,
false,2888281,,
true,2909671,,
true,2890267,,
true,2842661,2020-01-13 14:39:13,
false,2838681,,
true,2803294,2020-01-10 18:11:25,2020-01-17 17:36:14
true,2877616,,
true,2827300,,
true,2834081,,
true,2767573,,
false,2916952,2020-01-20 00:24:27,
true,2836136,,
true,2765019,,
false,2826541,,
true,2822082,,
true,2800490,,
true,2878515,2020-01-16 14:35:19,
true,2913309,,
true,2925478,,
true,2874508,,
true,2796721,2020-01-10 05:26:30,
true,2796861,2020-01-10 05:47:14,
false,2814338,,
true,2868255,,
true,2783597,2020-01-09 15:07:35,
true,2836765,,
true,2822075,,
false,2930115,2020-01-20 23:33:54,2020-01-20 23:36:43
true,2843884,2020-01-13 16:19:23,
true,2793474,2020-01-10 01:36:18,
true,2910109,2020-01-19 12:46:02,
true,2892625,,
false,2797626,2020-01-10 07:42:08,
true,2863295,,
true,2820114,,
false,2800689,,
true,2918491,2020-01-20 02:24:38,2020-01-20 02:52:46
true,2882694,,
true,2829610,2020-01-12 17:11:52,
true,2883571,,
false,2852970,,
true,2927419,,
true,2805582,,
false,2883693,,
true,2880407,2020-01-16 15:54:11,
true,2759919,,
true,2875191,2020-01-16 03:17:33,
true,2905948,,
true,2929678,2020-01-20 23:03:23,
true,2812114,,
true,2874454,,
true,2914042,,
true,2873300,,
true,2892555,,
false,2836123,,
true,2900661,2020-01-18 11:54:46,2020-01-28 00:30:48
true,2806084,,
false,2892885,2020-01-17 15:55:36,
true,2816981,,
true,2855155,2020-01-14 15:55:27,
true,2875553,2020-01-16 03:43:22,
false,2822503,2020-01-12 02:56:14,2020-01-12 02:57:29
false,2819939,,
false,2827147,,
true,2859037,2020-01-15 17:21:53,
true,2910442,,
true,2922302,2020-01-20 12:45:36,
true,2868477,,
true,2894026,,
true,2881086,2020-01-16 16:56:35,2020-02-20 02:52:20
true,2877086,,
true,2828402,2020-01-12 16:09:28,2020-01-21 15:05:13
false,2929039,,
true,2906588,2020-01-18 23:47:23,
false,2917720,2020-01-20 01:30:32,
true,2872098,2020-01-16 00:02:22,
true,2910436,,
true,2892032,,
true,2915821,,
true,2827245,2020-01-12 14:56:45,
true,2868791,,
false,2926650,2020-01-20 19:20:13,
true,2870422,,
true,2808169,,
true,2827458,,
true,2899374,,
true,2802070,,
true,2876144,,
true,2876293,,
true,2797065,,
true,2869698,,
true,2884104,2020-01-16 21:43:00,2020-01-22 15:49:19
false,2902528,,
true,2853550,,
true,2920807,,
true,2893996,2020-01-17 17:13:08,2020-01-17 17:34:42
true,2856681,,
true,2890640,2020-01-17 12:50:29,2020-01-25 20:42:18
true,2810375,2020-01-11 03:55:44,2020-01-22 02:38:09
true,2762587,,
true,2892665,,
true,2796565,,
true,2890509,2020-01-17 12:36:20,2020-02-24 13:29:50
true,2907721,,
true,2911479,,
true,2810655,,
false,2802962,,
true,2898954,2020-01-18 02:59:00,
true,2872860,2020-01-16 00:16:10,2020-01-20 01:16:03
true,2923922,,
true,2887392,,
true,2879838,,
true,2870467,,
true,2874886,,
true,2851710,,
true,2875395,,
true,2904412,,
true,2826035,,
true,2803364,,
true,2808343,,
false,2806757,2020-01-10 22:45:33,
true,2850595,2020-01-14 03:12:32,2020-02-20 01:22:05
true,2828037,,
true,2901641,2020-01-18 14:27:34,
true,2915605,2020-01-19 22:24:37,
true,2830805,,
true,2870563,,
true,2876325,,
true,2782182,,
true,2816439,2020-01-11 18:10:12,
false,2826661,2020-01-12 14:09:49,
true,2918307,,
true,2789458,,
true,2867801,2020-01-15 16:53:43,
true,2865974,,
true,2838432,,
true,2913086,,
true,2878479,,
false,2922430,,
true,2920532,2020-01-20 05:34:01,
true,2797570,,
true,2835618,,
true,2929751,2020-01-27 19:10:29,
true,2797580,,
true,2823238,,
true,2863952,,
true,2803112,,
false,2846550,2020-01-13 19:59:40,2020-01-13 20:06:38
true,2901344,,
true,2840755,,
true,2919953,,
true,2804863,2020-01-10 20:03:24,
true,2856024,,
true,2822735,2020-01-12 03:39:45,2020-01-14 21:38:21
true,2911202,,
false,2826940,2020-01-12 15:42:29,
true,2830171,,
true,2929669,,
true,2789932,2020-01-09 21:31:38,
true,2887961,2020-01-17 03:39:25,
true,2866349,2020-01-15 14:20:50,
true,2856328,,
false,2870844,,
true,2804395,2020-01-10 19:29:15,
true,2820328,2020-01-11 23:53:34,
true,2808100,2020-01-11 00:34:16,
true,2884374,,
true,2818088,,
true,2769903,,
true,2856088,2020-01-14 17:25:10,
true,2818111,,
true,2838745,,
true,2873898,2020-01-16 01:32:42,
true,2876782,,
true,2839851,,
true,2788772,,
true,2912032,2020-01-19 17:12:28,2020-02-08 01:25:38
true,2901175,,
true,2859750,,
true,2917438,,
true,2922874,2020-01-20 14:03:34,
true,2873630,2020-01-16 02:09:20,
true,2856673,2020-01-16 01:53:17,2020-02-23 01:52:19
true,2897111,,
true,2793004,2020-01-10 01:11:47,
true,2839427,2020-01-13 05:02:33,
true,2828923,,
true,2792719,2020-01-10 00:58:33,
true,2815272,2020-01-11 16:35:26,
true,2858003,,
true,2815950,,
true,2836416,2020-01-14 04:19:12,
true,2887536,,
false,2794546,,
true,2911798,,
true,2931163,2020-01-21 00:50:06,
true,2914860,,
true,2785242,,
true,2866019,,
true,2873694,2020-01-16 01:16:23,
true,2895915,,
true,2872389,,
true,2876800,,
true,2928049,,
true,2900436,,
true,2888058,,
true,2792780,,
true,2925863,,
true,2896730,,
true,2895887,,
true,2916665,,
false,2843456,,
true,2821449,2020-01-12 01:24:04,
true,2807137,,
true,2911289,,
true,2809235,,
true,2858363,,
true,2926403,,
true,2822930,,
true,2841843,,
true,2801546,,
true,2807661,,
true,2878271,2020-01-16 14:49:36,
true,2850264,2020-01-14 02:36:41,
true,2807721,,
true,2913245,2020-01-19 18:35:12,
true,2842812,,
true,2888704,,
true,2910971,2020-01-19 14:53:27,
true,2822967,,
true,2790604,,
true,2837252,2020-01-13 02:05:49,
true,2805645,,
false,2795770,,
true,2809228,,
true,2862533,,
true,2832933,,
true,2827438,,
true,2814092,2020-01-11 14:49:48,2020-01-27 02:13:38
true,2794694,,
true,2872358,,
false,2829556,2020-02-10 16:00:55,2020-02-20 13:12:35
true,2862075,,
true,2856081,,
true,2919130,,
true,2803694,2020-01-10 18:41:54,
true,2805377,,
false,2802409,,
true,2828218,,
true,2926902,,
true,2872271,2020-01-15 23:21:17,
true,2830850,,
false,2855648,2020-01-14 16:48:09,
true,2898696,,
true,2845070,2020-01-13 17:57:49,
true,2831464,,
true,2910801,,
true,2828998,2020-01-12 17:19:46,
true,2843663,2020-01-13 16:00:24,
true,2837772,,
true,2789641,,
true,2813324,2020-01-11 13:33:39,
true,2871680,,
true,2920865,2020-01-20 06:19:15,
true,2914873,2020-01-19 21:07:41,2020-01-23 16:41:45
true,2929551,,
true,2848166,,
true,2850971,,
true,2815133,,
true,2853111,,
true,2820919,,
true,2873691,,
true,2841530,,
true,2857642,,
true,2926329,,
true,2875951,2020-01-16 04:16:36,
true,2805376,,
true,2845261,2020-01-13 18:40:55,
true,2790748,2020-01-09 22:34:37,
true,2872760,,
true,2921072,,
false,2882321,2020-01-16 18:49:46,2020-01-22 01:11:33
true,2868455,2020-01-22 22:16:36,
true,2827402,,
true,2870163,,
true,2824242,2020-01-12 05:23:09,2020-01-15 01:11:08
true,2813853,2020-01-11 14:31:33,
true,2908613,2020-01-19 04:28:13,
true,2877854,2020-01-16 08:53:26,2020-01-20 01:16:09
true,2813326,,
true,2830889,2020-01-12 18:33:48,
true,2845577,2020-01-13 18:29:39,
true,2793895,2020-01-10 02:04:35,
true,2878251,,
true,2856499,2020-01-14 17:55:10,
true,2886519,2020-01-17 01:35:38,
true,2894416,,
true,2919267,,
false,2863870,,
true,2820445,,
true,2785547,2020-01-09 17:03:32,
true,2786733,,
true,2797933,2020-01-10 09:10:09,
true,2907687,,
true,2791098,,
true,2889236,2020-01-17 06:44:56,2020-01-17 08:23:56
true,2928062,,
true,2907723,,
false,2928255,,
true,2800401,,
true,2854456,,
true,2858582,2020-01-14 21:09:32,
true,2792918,2020-01-10 01:00:43,
false,2843925,,
true,2884403,,
true,2814938,,
true,2823453,,
true,2876515,,
true,2797173,,
true,2805420,2020-01-10 20:50:08,
true,2889487,,
true,2884178,,
true,2879600,,
true,2923782,2020-01-20 15:24:10,
true,2819166,,
true,2880914,,
true,2811290,2020-01-11 05:19:06,
true,2821068,2020-01-12 01:02:28,2020-01-29 01:20:11
true,2883381,,
true,2825956,,
true,2910299,,
true,2832799,2020-01-12 20:56:18,
true,2888227,,
true,2858948,,
false,2798631,,
true,2920542,2020-01-20 06:02:21,
false,2855447,2020-01-14 16:39:54,
true,2777602,,
true,2888333,,
true,2901705,2020-01-18 14:32:44,
true,2840146,,
true,2896033,,
false,2904371,2020-01-18 19:23:16,
false,2794618,,
true,2909936,,
true,2867279,,
true,2873966,2020-01-16 01:45:00,
true,2790931,,
true,2888083,,
true,2825268,,
true,2800178,,
true,2925112,2020-01-20 17:06:29,
true,2882272,,
false,2916773,2020-01-20 00:14:50,2020-01-26 19:39:27
true,2823090,,
true,2886282,,
true,2873837,2020-01-16 01:31:41,2020-02-18 21:02:15
true,2924343,2020-01-20 16:06:07,2020-01-20 16:26:27
true,2909079,,
true,2858209,2020-01-14 20:30:57,2020-01-14 20:40:06
true,2839791,,
true,2896733,2020-01-17 21:20:50,
true,2925104,,
true,2895758,,
true,2863342,2020-01-15 04:50:51,
true,2851881,2020-01-14 06:00:19,2020-02-15 01:38:27
false,2838767,,
false,2809353,2020-01-11 03:57:33,
true,2887937,,
true,2915782,2020-01-19 22:45:40,2020-01-22 01:12:14
true,2868447,,
true,2857967,,
true,2915583,,
true,2845821,,
false,2781018,,
true,2908751,2020-01-19 04:56:39,
true,2872465,2020-01-15 23:38:43,2020-01-15 23:41:04
true,2841908,,
true,2925092,2020-01-20 17:05:54,
true,2801000,,
true,2873967,2020-01-16 01:38:39,
true,2831071,2020-01-12 18:46:02,2020-01-12 19:04:52
true,2863209,,
false,2886421,,
true,2915973,,
true,2925531,,
true,2930878,,
true,2835954,,
true,2911791,2020-01-19 16:48:51,2020-01-19 18:05:24
true,2874669,2020-01-16 02:30:22,
true,2809467,,
true,2800855,2020-01-10 15:42:47,
true,2850795,2020-01-14 03:27:54,
true,2834885,2020-01-12 23:25:31,2020-01-25 22:19:45
true,2851708,2020-01-14 05:09:36,
true,2838448,,
true,2901075,,
true,2864491,2020-01-15 07:38:23,2020-01-28 02:42:36
true,2840957,2020-01-13 09:00:52,
true,2807739,2020-01-11 00:13:32,
true,2830394,,
true,2856226,2020-01-14 17:30:25,
true,2912799,2020-01-19 18:15:53,
true,2811383,2020-01-11 05:29:59,
true,2840179,,
true,2822025,,
true,2836252,,
true,2870681,,
true,2857747,2020-01-14 19:44:17,2020-01-23 00:02:17
true,2922351,,
true,2898823,,
true,2833693,,
true,2820290,,
true,2818581,,
true,2812014,,
true,2923878,,
true,2878808,,
true,2866398,,
true,2887904,,
false,2886366,,
true,2913419,,
true,2882895,2020-01-16 19:47:07,2020-01-21 13:56:39
true,2858991,,
true,2802037,,
true,2890182,,
true,2909986,,
true,2823005,,
true,2835678,2020-01-13 00:24:02,
true,2907436,,
true,2837846,2020-01-13 02:43:57,
true,2842482,2020-01-13 14:17:27,
true,2910516,2020-01-19 13:58:10,
true,2787600,,
true,2835568,2020-01-13 00:23:10,
false,2924175,,
true,2918489,2020-01-20 02:20:54,
false,2810207,,
true,2836834,,
true,2849310,,
true,2915564,2020-01-19 22:15:17,
true,2880038,2020-01-16 15:21:17,
true,2872197,2020-01-15 23:14:33,
true,2790396,,
true,2914182,2020-01-20 02:46:10,
true,2806637,2020-01-22 02:47:34,
true,2855265,2020-01-14 16:29:20,
true,2872627,,
true,2831389,2020-01-12 19:09:01,2020-01-12 19:14:40
true,2868826,,
true,2806835,,
true,2875335,,
true,2913180,,
true,2829590,,
true,2855884,2020-01-14 17:03:56,
false,2880844,2020-01-16 16:36:54,
true,2808452,2020-01-11 01:34:52,
true,2841994,2020-01-13 13:17:55,
true,2868466,2020-01-15 17:49:25,
true,2868319,,
true,2848948,,
true,2920255,2020-01-20 04:59:35,
true,2805437,,
true,2837065,,
true,2890158,,
true,2880469,2020-01-16 16:00:42,
true,2830013,2020-01-12 17:40:16,
true,2893390,,
true,2904293,,
true,2816171,2020-01-11 18:31:53,2020-01-16 01:10:11
true,2770865,,
true,2812779,2020-01-11 11:33:10,
true,2887319,2020-01-17 02:43:19,2020-01-17 02:58:22
true,2840088,,
true,2924086,,
true,2849975,,
false,2906893,,
true,2893828,,
true,2846497,,
true,2852092,,
true,2838988,2020-01-13 04:07:03,
true,2877318,,
true,2929950,,
true,2869702,,
true,2891645,,
true,2864425,2020-01-15 07:20:52,2020-01-17 16:18:32
true,2889379,2020-01-17 07:26:21,
true,2912413,,
true,2883702,,
true,2796488,,
true,2813277,,
true,2834100,2020-01-12 22:24:48,
false,2828018,2020-01-18 18:51:00,2020-02-20 12:23:07
true,2863699,,
true,2913428,,
true,2903342,2020-01-18 17:31:22,
false,2797228,,
true,2782611,,
true,2928714,,
false,2828451,,
true,2833056,2020-01-12 21:09:28,2020-01-15 23:19:14
true,2928444,,
true,2888847,2020-01-17 05:38:45,
true,2929516,,
true,2821316,2020-01-12 01:13:53,2020-01-12 01:25:52
true,2877972,,
false,2830508,,
true,2850756,,
true,2821937,,
true,2813286,2020-01-11 13:21:10,
true,2803081,2020-01-10 17:56:28,
true,2888191,,
true,2851195,,
true,2773928,,
false,2844553,2020-01-13 17:10:33,
true,2925807,2020-01-20 18:05:43,2020-02-25 18:16:09
true,2824445,,
true,2824926,,
true,2924473,,
true,2863124,2020-01-15 04:17:30,
false,2865830,,
true,2808665,,
true,2861515,2020-01-15 01:51:06,
true,2796501,,
true,2847832,,
true,2894659,,
true,2802100,,
true,2819011,,
true,2843798,,
true,2825349,,
true,2836453,,
true,2871741,2020-01-15 22:39:58,
false,2916199,2020-01-28 06:57:49,
true,2886650,,
true,2839340,,
false,2886700,2020-01-17 01:39:04,2020-01-17 03:03:20
true,2838877,,
false,2857608,,
true,2791801,,
true,2804466,,
true,2832045,,
true,2897206,2020-01-17 22:11:25,2020-01-17 22:29:13
true,2793973,,
true,2815422,2020-01-11 16:58:39,2020-01-11 18:12:06
true,2901934,,
true,2830070,,
true,2871048,2020-01-15 21:36:51,
true,2792639,2020-01-10 00:43:10,
true,2916176,2020-02-11 01:29:02,
true,2832816,,
true,2854782,,
true,2802047,,
true,2914593,,
true,2911178,,
true,2887158,,
true,2839986,,
true,2905464,,
true,2888729,,
false,2867625,,
true,2818640,,
true,2827228,,
true,2891639,,
true,2865985,,
true,2902286,,
true,2893681,,
true,2836805,,
true,2831737,2020-01-12 19:32:01,
true,2875669,2020-01-16 03:55:10,2020-02-18 01:26:40
true,2900142,2020-01-18 07:44:00,
true,2868400,,
true,2829965,,
false,2772614,2020-01-08 22:40:09,
true,2858546,,
true,2902881,,
true,2803841,,
true,2805598,,
true,2818098,2020-01-11 20:24:48,
true,2867583,2020-01-15 16:27:31,
false,2876451,2020-01-16 04:53:17,
true,2791812,,
true,2894870,,
true,2881034,2020-01-16 17:10:35,
true,2913485,2020-01-19 18:54:55,
true,2791842,,
true,2800639,2020-01-11 03:12:05,
true,2804284,,
true,2809656,,
true,2821962,,
true,2849122,,
true,2911106,2020-01-19 15:22:24,
true,2789454,2020-01-11 13:13:50,
true,2800615,2020-01-10 15:15:14,
true,2869260,2020-01-15 18:57:16,2020-01-17 15:52:07
true,2806538,,
true,2890936,,
true,2855719,,
true,2884025,,
true,2900769,2020-01-18 12:15:54,2020-01-27 21:50:59
true,2882782,,
true,2846733,2020-01-13 20:46:48,
false,2879843,2020-02-16 14:19:11,
true,2923263,2020-02-01 16:11:29,2020-02-22 01:26:41
true,2906724,,
true,2866040,,
true,2917613,,
true,2814676,,
true,2882518,,
false,2928142,2020-01-20 21:15:27,
true,2864276,,
true,2828958,,
true,2811992,,
true,2911124,2020-01-19 15:12:38,
true,2835750,,
true,2850449,2020-01-14 02:59:58,
true,2910689,,
true,2871239,,
true,2851404,,
false,2886211,,
true,2922724,,
true,2915624,,
true,2773450,2020-01-08 23:55:37,
true,2877534,,
true,2797898,2020-01-10 09:35:15,
true,2877649,2020-01-16 08:03:26,
false,2853217,,
true,2871571,2020-01-15 22:21:41,2020-02-19 20:53:44
true,2896337,2020-01-17 20:32:52,
true,2833566,,
true,2891097,2020-01-17 13:56:30,2020-01-30 01:22:30
true,2882414,,
true,2852692,,
true,2814775,,
true,2808118,2020-01-11 00:37:51,
true,2910098,,
false,2854607,,
false,2900690,2020-01-18 12:02:48,2020-01-18 17:00:29
false,2778233,,
true,2919128,2020-01-20 03:17:03,
true,2844207,,
true,2843336,,
true,2843911,,
true,2853873,2020-01-14 13:53:40,
true,2818797,,
true,2874972,,
true,2801610,2020-01-10 16:23:14,
true,2918568,,
true,2889018,2020-01-17 05:55:10,
true,2869671,,
true,2873609,2020-01-16 01:15:52,
true,2789400,,
true,2892522,2020-01-17 15:39:33,2020-02-19 21:28:20
true,2834570,,
true,2866266,2020-01-15 14:22:15,
true,2861455,,
true,2831054,2020-01-12 18:48:02,
true,2909977,,
true,2818542,,
true,2853022,,
false,2873804,,
true,2881210,,
true,2888408,2020-01-17 04:31:41,
true,2915567,,
true,2920995,,
true,2915426,,
true,2896686,2020-01-17 21:14:25,
true,2831052,2020-01-12 18:45:09,
true,2832349,,
true,2880841,,
true,2762212,2020-01-08 07:04:17,2020-01-09 20:33:07
true,2864111,,
true,2824013,,
true,2803406,2020-01-10 18:24:14,2020-02-22 01:20:14
true,2857522,,
true,2838053,,
true,2817478,2020-01-17 01:00:21,
true,2857269,,
true,2910630,,
true,2907039,,
true,2874160,,
true,2860335,,
true,2839716,,
true,2814284,2020-01-11 15:07:41,
true,2849360,,
true,2865943,2020-01-15 13:54:30,
true,2822872,,
false,2823982,2020-01-12 10:59:12,
true,2887827,2020-01-17 03:30:05,2020-01-17 05:31:42
true,2818883,,
true,2888986,2020-01-17 06:18:38,2020-02-21 15:06:43
true,2791695,2020-01-09 23:57:20,
true,2853924,,
true,2828633,,
true,2839981,,
true,2806670,,
true,2915203,2020-01-19 21:46:30,2020-02-03 14:35:40
true,2889038,,
true,2799887,,
true,2811483,2020-01-11 05:44:49,
true,2818875,2020-01-11 21:34:30,
false,2814005,,
true,2928580,,
true,2831581,,
false,2923325,2020-01-20 15:26:26,
true,2923572,,
true,2892377,,
true,2899936,,
true,2920645,,
true,2906244,,
true,2850580,,
true,2853683,2020-01-14 13:09:32,
true,2908907,,
true,2845794,,
true,2825484,,
true,2905768,,
true,2819972,2020-01-11 23:31:27,
false,2807082,,
true,2809597,2020-01-11 21:01:54,
true,2905411,,
true,2890883,,
true,2797553,2020-01-10 07:28:30,
true,2851233,2020-01-19 00:33:40,2020-01-31 15:31:32
true,2809596,,
true,2921623,,
true,2898440,,
true,2907452,,
true,2863367,,
true,2772081,2020-01-08 22:02:29,
true,2917173,,
true,2793018,,
true,2876425,,
true,2876404,2020-01-16 04:49:10,
true,2867020,,
true,2907800,,
true,2824640,,
false,2876286,2020-01-16 04:38:41,
true,2854581,2020-01-14 15:01:40,2020-01-15 00:24:44
true,2866239,2020-01-15 14:06:32,
true,2926177,,
true,2809983,2020-01-11 03:43:35,
true,2831002,,
true,2842912,,
true,2838424,,
true,2792726,2020-01-10 00:49:03,2020-01-13 17:31:49
true,2862927,,
true,2790557,2020-01-09 22:21:11,
true,2916074,,
false,2835300,,
true,2856834,,
true,2908886,2020-01-19 05:17:17,
true,2803913,,
true,2820775,,
true,2897592,,
true,2840083,2020-01-13 05:51:48,
true,2888078,,
true,2845632,,
true,2920204,,
true,2849717,,
true,2893312,,
true,2907180,,
true,2885089,2020-01-16 23:20:05,2020-01-16 23:23:44
true,2871050,2020-01-15 21:32:27,
true,2829667,,
true,2802450,2020-01-10 17:18:21,
true,2869986,,
true,2885934,,
true,2824053,,
true,2797764,,
false,2811663,,
true,2845797,,
false,2921406,,
true,2921536,,
true,2798989,2020-01-10 12:43:42,
true,2808285,,
false,2867791,,
true,2870121,2020-01-23 19:52:13,
true,2843281,2020-01-13 15:24:02,
true,2813639,,
true,2800971,,
true,2864390,,
false,2901213,,
false,2924891,2020-01-20 16:49:54,2020-01-20 16:53:37
true,2831125,,
true,2857649,,
true,2837974,,
true,2861106,,
false,2852230,2020-01-14 06:24:00,2020-01-14 06:26:42
false,2921261,,
true,2874240,,
true,2887909,2020-01-17 03:31:00,
true,2826475,,
true,2830778,,
true,2871834,,
true,2821059,,
true,2867959,2020-01-15 17:05:05,
true,2863599,2020-01-15 05:06:03,2020-01-29 20:34:33
true,2861039,2020-01-15 07:54:32,2020-01-18 05:59:24
true,2869196,2020-01-15 18:50:27,2020-02-23 05:41:22
false,2861521,,
true,2832040,,
true,2902053,,
true,2853477,,
true,2898652,,
true,2851344,2020-01-14 04:37:45,
true,2794857,,
true,2882153,,
true,2796851,,
true,2847808,2020-01-13 21:59:29,2020-01-13 22:28:21
true,2794344,,
true,2818540,2020-01-11 21:04:50,
true,2907656,,
true,2868193,,
true,2901524,,
false,2844147,,
false,2812628,,
true,2810213,,
true,2916314,2020-01-19 23:33:26,
true,2844666,,
false,2872261,2020-01-15 23:19:21,
true,2843153,,
true,2797668,,
true,2839346,,
true,2882942,,
true,2861398,,
false,2855900,,
true,2826157,2020-01-12 13:04:31,2020-01-26 05:18:33
true,2792964,2020-01-10 01:48:45,
true,2848004,,
true,2802967,2020-01-10 19:35:24,
true,2892280,,
true,2885120,,
true,2895164,,
true,2813569,2020-01-11 14:02:55,
true,2851231,,
false,2849089,,
true,2922243,,
true,2903506,2020-01-18 17:43:55,
false,2823192,2020-01-29 03:45:19,
true,2922980,,
true,2850335,,
false,2873282,,
true,2825772,2020-01-12 11:47:13,
true,2842634,,
true,2864766,2020-01-15 08:52:43,
true,2775422,,
true,2798265,2020-01-10 10:38:53,
true,2826435,,
true,2821787,,
true,2791070,,
false,2854843,,
true,2912373,,
true,2888743,2020-01-17 05:11:29,
true,2844714,2020-01-13 17:28:05,
true,2811737,2020-01-11 06:12:30,
true,2877605,,
true,2907295,2020-01-19 01:24:27,2020-01-22 23:55:11
true,2852875,2020-01-14 09:32:59,
true,2897820,2020-02-01 04:00:01,2020-02-13 01:36:09
true,2885082,,
true,2804159,2020-01-10 19:10:34,
true,2897869,,
true,2857936,2020-01-14 20:03:03,2020-02-04 01:22:56
false,2926221,,
true,2836902,,
true,2876551,2020-01-16 05:06:26,
true,2929932,,
true,2794820,2020-01-10 03:00:57,2020-01-10 03:11:18
true,2780954,,
true,2828112,,
true,2921589,2020-01-20 09:39:20,
true,2893332,2020-01-17 16:24:41,
true,2928520,,
true,2838197,,
true,2818357,,
true,2898372,2020-01-18 01:14:27,
true,2812230,,
true,2826219,,
true,2895008,,
true,2786181,2020-01-09 17:42:03,
true,2855771,,
true,2874876,,
true,2844559,2020-01-13 17:18:10,
true,2890334,2020-01-17 12:14:37,
true,2832257,,
false,2828308,,
true,2810155,,
true,2842967,2020-01-13 14:58:49,2020-01-13 15:01:20
true,2883533,,
true,2881552,2020-01-16 17:36:05,
true,2875980,,
true,2799709,2020-01-10 14:06:02,2020-02-21 04:54:31
true,2804924,,
true,2829687,,
true,2930751,,
true,2843589,,
true,2927091,,
true,2839146,2020-01-13 04:25:29,
true,2807582,,
true,2806628,2020-01-10 22:49:04,
true,2866808,,
true,2851897,2020-01-14 05:54:42,
true,2837942,2020-01-13 02:50:44,2020-01-14 00:43:09
false,2822603,,
true,2841395,,
true,2837288,2020-01-13 02:12:14,2020-01-13 02:18:03
true,2828492,2020-01-12 16:09:00,
true,2875198,,
true,2793590,,
true,2896076,,
false,2800352,,
true,2815870,2020-01-11 17:23:01,
true,2818078,2020-01-11 20:22:07,
true,2869225,,
true,2821169,2020-01-12 01:00:17,
true,2819123,2020-01-11 22:03:51,
true,2926635,,
true,2875428,,
false,2903868,,
true,2847738,2020-01-13 21:50:13,
true,2818333,,
true,2900524,2020-01-18 11:16:43,
false,2923867,,
false,2852593,2020-01-14 07:55:05,2020-01-14 08:12:03
false,2853135,2020-01-14 10:48:40,
true,2920554,,
true,2873124,,
true,2831708,,
true,2878498,,
true,2809629,2020-01-11 03:03:22,
true,2897015,,
true,2912113,2020-01-19 17:02:14,
true,2883648,2020-01-16 20:58:37,
true,2868918,,
true,2839362,2020-01-13 04:42:18,2020-01-13 05:11:41
true,2863772,2020-01-15 05:29:48,
true,2792333,,
true,2887903,2020-01-17 03:41:25,
true,2881557,2020-01-16 17:38:37,2020-02-19 17:00:04
true,2850233,,
true,2887399,,
true,2891481,2020-01-17 14:36:18,2020-01-17 14:44:10
true,2830129,,
true,2927810,2020-01-20 21:17:58,2020-01-24 18:05:53
true,2801197,2020-01-10 15:54:47,
true,2804457,,
true,2877576,,
true,2823733,,
true,2885133,2020-01-16 23:25:49,
true,2828620,2020-01-12 16:20:08,
true,2851743,,
true,2909887,2020-01-19 11:30:16,2020-01-19 18:33:18
false,2789523,,
true,2923568,,
true,2904759,,
true,2786006,,
true,2826563,2020-01-12 13:55:17,2020-02-15 01:36:42
true,2796679,,
false,2893703,,
true,2889267,,
true,2904416,,
true,2904439,2020-01-18 19:33:17,
false,2880740,,
false,2925017,,
true,2804641,,
false,2869465,2020-01-15 19:20:49,
true,2888913,,
true,2916966,2020-01-20 00:25:29,2020-02-26 16:22:51
false,2875958,2020-01-16 04:10:11,
true,2908032,,
true,2836213,,
true,2841451,2020-01-13 11:43:20,
true,2834975,,
true,2826992,,
true,2919629,,
true,2892523,,
true,2787478,,
true,2815550,,
true,2811493,,
true,2780440,2020-01-09 07:59:20,
true,2896078,,
true,2915586,,
true,2888054,2020-01-17 03:46:04,
true,2793876,,
true,2820935,,
false,2887568,,
true,2817895,,
true,2851894,2020-01-14 05:47:44,
true,2858326,,
true,2820505,,
false,2855177,,
true,2804640,2020-01-10 19:49:47,
true,2797868,2020-01-10 09:01:15,2020-01-10 09:05:42
true,2790399,,
true,2821157,,
true,2831132,,
true,2909010,,
true,2925539,2020-01-20 17:42:04,2020-01-20 17:43:43
false,2890269,,
true,2906331,,
true,2891042,2020-01-17 13:45:58,
true,2886155,2020-01-18 05:26:33,
true,2803356,2020-01-10 18:15:49,
true,2911485,,
true,2906661,2020-01-18 23:57:39,2020-01-19 00:02:31
false,2840641,,
false,2830626,,
true,2835966,,
true,2891310,,
true,2928538,,
true,2899338,2020-01-18 04:28:36,
true,2794524,,
true,2917481,2020-01-20 01:16:29,
true,2861796,,
true,2838352,,
false,2921842,,
true,2931109,2020-01-21 00:49:34,
true,2870679,,
true,2905458,,
true,2832183,2020-01-12 20:00:32,
true,2798438,,
false,2877440,2020-01-16 07:10:43,
true,2925272,,
true,2798266,2020-01-10 10:36:47,
true,2846988,,
true,2912100,2020-01-19 17:10:46,
false,2928974,2020-01-20 22:14:27,
true,2845726,,
false,2821350,2020-01-12 01:15:02,2020-01-12 15:48:04
true,2872243,,
true,2793105,,
true,2915935,2020-01-19 23:50:41,
true,2914194,,
true,2891829,,
true,2843087,,
